plan,district,race,votes
evers24_wsa,55,GOVREP22,17452.193578385177
evers24_wsa,55,GOVTOT22,30903.668401254403
evers24_wsa,55,USSDEM22,12362.243460222115
evers24_wsa,55,USSREP22,18357.668525082336
evers24_wsa,55,USSTOT22,30773.92768804351
evers24_wsa,55,WAGDEM22,12971.702987484447
evers24_wsa,55,WAGREP22,17583.131461209938
evers24_wsa,55,WAGTOT22,30568.54280379268
evers24_wsa,55,WSTDEM22,11674.016054835542
evers24_wsa,55,WSTREP22,17697.7325517831
evers24_wsa,55,WSTTOT22,30212.52073818999
evers24_wsa,56,GOVDEM22,10897.55651599786
evers24_wsa,56,GOVREP22,18310.222184667375
evers24_wsa,56,GOVTOT22,29507.748777092267
evers24_wsa,56,USSDEM22,10337.239850346783
evers24_wsa,56,USSREP22,19014.02905657258
evers24_wsa,56,USSTOT22,29365.268906919362
evers24_wsa,56,WAGDEM22,10875.203218919847
evers24_wsa,56,WAGREP22,18376.19780323557
evers24_wsa,56,WAGTOT22,29254.401022155416
evers24_wsa,56,WSTDEM22,9728.309411341497
evers24_wsa,56,WSTREP22,18520.96932492102
evers24_wsa,56,WSTTOT22,28973.762210332057
evers24_wsa,57,GOVDEM22,9467
evers24_wsa,57,GOVREP22,18549
evers24_wsa,57,GOVTOT22,28319
evers24_wsa,57,USSDEM22,8983
evers24_wsa,57,USSREP22,19302
evers24_wsa,57,USSTOT22,28314
evers24_wsa,57,WAGDEM22,9495
evers24_wsa,57,WAGREP22,18614
evers24_wsa,57,WAGTOT22,28114
evers24_wsa,57,WSTDEM22,8579
evers24_wsa,57,WSTREP22,18459
evers24_wsa,57,WSTTOT22,27847
evers24_wsa,58,GOVDEM22,9384.570447585402
evers24_wsa,58,GOVREP22,21076.666674424705
evers24_wsa,58,GOVTOT22,30714.07816911321
evers24_wsa,58,USSDEM22,8924.710528463162
evers24_wsa,58,USSREP22,21788.805002312045
evers24_wsa,58,USSTOT22,30713.515530775207
evers24_wsa,58,WAGDEM22,9169.049547304132
evers24_wsa,58,WAGREP22,21368.53987145096
evers24_wsa,58,WAGTOT22,30537.589418755095
evers24_wsa,58,WSTDEM22,8432.887062554888
evers24_wsa,58,WSTREP22,21152.723150540034
evers24_wsa,58,WSTTOT22,30180.663738567717
evers24_wsa,59,GOVDEM22,8303.055738372852
evers24_wsa,59,GOVREP22,24393.16318009775
evers24_wsa,59,GOVTOT22,32991.19570817964
evers24_wsa,59,USSDEM22,7927.870749209197
evers24_wsa,59,USSREP22,24943.251291173092
evers24_wsa,59,USSTOT22,32902.12204038229
evers24_wsa,59,WAGDEM22,8276.66772024805
evers24_wsa,59,WAGREP22,24352.880748409883
evers24_wsa,59,WAGTOT22,32640.548468657933
evers24_wsa,59,WSTDEM22,7474.058541493183
evers24_wsa,59,WSTREP22,24181.379316253133
evers24_wsa,59,WSTTOT22,32305.065546694776
evers24_wsa,6,GOVDEM22,8965
evers24_wsa,6,GOVREP22,16378
evers24_wsa,6,GOVTOT22,25670
evers24_wsa,6,USSDEM22,8433
evers24_wsa,6,USSREP22,17152
evers24_wsa,6,USSTOT22,25606
evers24_wsa,6,WAGDEM22,9000
evers24_wsa,6,WAGREP22,16473
evers24_wsa,6,WAGTOT22,25474
evers24_wsa,6,WSTDEM22,8070
evers24_wsa,6,WSTREP22,16562
evers24_wsa,6,WSTTOT22,25261
evers24_wsa,60,GOVDEM22,10028
evers24_wsa,60,GOVREP22,12907
evers24_wsa,60,GOVTOT22,23195
evers24_wsa,60,USSDEM22,9707
evers24_wsa,60,USSREP22,13422
evers24_wsa,60,USSTOT22,23151
evers24_wsa,60,WAGDEM22,9702
evers24_wsa,60,WAGREP22,13277
evers24_wsa,60,WAGTOT22,22980
evers24_wsa,60,WSTDEM22,9145
evers24_wsa,60,WSTREP22,12823
evers24_wsa,60,WSTTOT22,22547
evers24_wsa,61,GOVDEM22,14326.378030711869
evers24_wsa,61,GOVREP22,12750.363253691803
evers24_wsa,61,GOVTOT22,27331.14979476361
evers24_wsa,61,USSDEM22,13720.23493107001
evers24_wsa,61,USSREP22,13500.387048030221
evers24_wsa,61,USSTOT22,27275.97854748238
evers24_wsa,61,WAGDEM22,14012.85021504849
evers24_wsa,61,WAGREP22,12980.530811624067
evers24_wsa,61,WAGTOT22,27017.381026672556
evers24_wsa,61,WSTDEM22,13170.956110484227
evers24_wsa,61,WSTREP22,12919.83912737739
evers24_wsa,61,WSTTOT22,26624.615947930466
evers24_wsa,62,GOVDEM22,11847.334048650153
evers24_wsa,62,GOVREP22,7284.284487367961
evers24_wsa,62,GOVTOT22,19376.740152150964
evers24_wsa,62,USSDEM22,11764.987523380005
evers24_wsa,62,USSREP22,7637.412734915117
evers24_wsa,62,USSTOT22,19452.53439981267
evers24_wsa,62,WAGDEM22,11685.185157831473
evers24_wsa,62,WAGREP22,7565.2834257971845
evers24_wsa,62,WAGTOT22,19273.56996862456
evers24_wsa,62,WSTDEM22,11215.960140176705
evers24_wsa,62,WSTREP22,7491.5065141799705
evers24_wsa,62,WSTTOT22,19146.62941038654
evers24_wsa,63,GOVDEM22,13106.155889183632
evers24_wsa,63,GOVREP22,16697.250173465683
evers24_wsa,63,GOVTOT22,30060.075399679314
evers24_wsa,63,USSDEM22,12507.827949526327
evers24_wsa,63,USSREP22,17464.75431409668
evers24_wsa,63,USSTOT22,30036.320320487037
evers24_wsa,63,WAGDEM22,12844.360196035861
evers24_wsa,63,WAGREP22,16903.986571531943
evers24_wsa,63,WAGTOT22,29764.08024614442
evers24_wsa,63,WSTDEM22,11920.079439725918
evers24_wsa,63,WSTREP22,16997.87859979095
evers24_wsa,63,WSTTOT22,29430.85451490979
evers24_wsa,64,GOVDEM22,11808.484768092485
evers24_wsa,64,GOVREP22,9139.352986864878
evers24_wsa,64,GOVTOT22,21194.240110988332
evers24_wsa,64,USSDEM22,11591.320393262818
evers24_wsa,64,USSREP22,9526.756175010636
evers24_wsa,64,USSTOT22,21162.62520861244
evers24_wsa,64,WAGDEM22,11705.781908718416
evers24_wsa,64,WAGREP22,9277.3816149795
evers24_wsa,64,WAGTOT22,20995.96178003762
evers24_wsa,64,WSTDEM22,11235.436797029366
evers24_wsa,64,WSTREP22,9214.510271110736
evers24_wsa,64,WSTTOT22,20869.931309408414
evers24_wsa,65,GOVDEM22,11996.010289195086
evers24_wsa,65,GOVREP22,9323.708769625367
evers24_wsa,65,GOVTOT22,21611.364652281227
evers24_wsa,65,USSDEM22,11748.63233452267
evers24_wsa,65,USSREP22,9760.36329569022
evers24_wsa,65,USSTOT22,21564.39464784296
evers24_wsa,65,WAGDEM22,11897.324661207405
evers24_wsa,65,WAGREP22,9456.254373217467
evers24_wsa,65,WAGTOT22,21370.91589747946
evers24_wsa,65,WSTDEM22,11358.39521447863
evers24_wsa,65,WSTREP22,9415.392012273547
evers24_wsa,65,WSTTOT22,21213.03055248792
evers24_wsa,66,GOVDEM22,12542.132031454346
evers24_wsa,66,GOVREP22,9756.102085474555
evers24_wsa,66,GOVTOT22,22573.034653406114
evers24_wsa,66,USSDEM22,12287.949596023658
evers24_wsa,66,USSREP22,10276.445902957983
evers24_wsa,66,USSTOT22,22622.166732217916
evers24_wsa,66,WAGDEM22,12399.604431084179
evers24_wsa,66,WAGREP22,10012.199191046808
evers24_wsa,66,WAGTOT22,22432.96875855847
evers24_wsa,66,WSTDEM22,11828.00430961315
evers24_wsa,66,WSTREP22,10002.77575865169
evers24_wsa,66,WSTTOT22,22250.900126773206
evers24_wsa,67,GOVDEM22,9811.618025751073
evers24_wsa,67,GOVREP22,15881.364806866954
evers24_wsa,67,GOVTOT22,26107.96566523605
evers24_wsa,67,USSDEM22,9216.669527896996
evers24_wsa,67,USSREP22,16805.296137339057
evers24_wsa,67,USSTOT22,26051.96566523605
evers24_wsa,67,WAGDEM22,9744.600858369098
evers24_wsa,67,WAGREP22,16283.356223175966
evers24_wsa,67,WAGTOT22,26036.957081545064
evers24_wsa,67,WSTDEM22,9178.669527896996
evers24_wsa,67,WSTREP22,16162.43347639485
evers24_wsa,67,WSTTOT22,25944
evers24_wsa,68,GOVDEM22,9449.423747889703
evers24_wsa,68,GOVREP22,18723.052898142938
evers24_wsa,68,GOVTOT22,28573.917276308384
evers24_wsa,68,USSDEM22,8825.743950478334
evers24_wsa,68,USSREP22,19556.907146876758
evers24_wsa,68,USSTOT22,28413.467642093416
evers24_wsa,68,WAGDEM22,9862.139561057964
evers24_wsa,68,WAGREP22,18512.786719189648
evers24_wsa,68,WAGTOT22,28381.834552616772
evers24_wsa,68,WSTDEM22,8770.119864940913
evers24_wsa,68,WSTREP22,18645.227349465393
evers24_wsa,68,WSTTOT22,28135.66910523354
evers24_wsa,69,GOVDEM22,6658
evers24_wsa,69,GOVREP22,14405
evers24_wsa,69,GOVTOT22,21431
evers24_wsa,69,USSDEM22,6098
evers24_wsa,69,USSREP22,15163
evers24_wsa,69,USSTOT22,21296
evers24_wsa,69,WAGDEM22,6945
evers24_wsa,69,WAGREP22,14257
evers24_wsa,69,WAGTOT22,21208
evers24_wsa,69,WSTDEM22,6040
evers24_wsa,69,WSTREP22,14434
evers24_wsa,69,WSTTOT22,21092
evers24_wsa,7,GOVDEM22,12699.07301173403
evers24_wsa,7,GOVREP22,8120.143415906128
evers24_wsa,7,GOVTOT22,21084.148631029988
evers24_wsa,7,USSDEM22,12364.627118644068
evers24_wsa,7,USSREP22,8678.48109517601
evers24_wsa,7,USSTOT22,21094.256844850064
evers24_wsa,7,WAGDEM22,12515.51890482399
evers24_wsa,7,WAGREP22,8325.846153846154
evers24_wsa,7,WAGTOT22,20864.365058670144
evers24_wsa,7,WSTDEM22,11899.208604954369
evers24_wsa,7,WSTREP22,8200.846153846154
evers24_wsa,7,WSTTOT22,20613.17601043025
evers24_wsa,70,GOVDEM22,9108
evers24_wsa,70,GOVREP22,12744
evers24_wsa,70,GOVTOT22,22201
evers24_wsa,70,USSDEM22,8469
evers24_wsa,70,USSREP22,13669
evers24_wsa,70,USSTOT22,22177
evers24_wsa,70,WAGDEM22,9125
evers24_wsa,70,WAGREP22,12976
evers24_wsa,70,WAGTOT22,22110
evers24_wsa,70,WSTDEM22,8317
evers24_wsa,70,WSTREP22,12905
evers24_wsa,70,WSTTOT22,21895
evers24_wsa,71,GOVDEM22,15625
evers24_wsa,71,GOVREP22,11892
evers24_wsa,71,GOVTOT22,27810
evers24_wsa,71,USSDEM22,14996
evers24_wsa,71,USSREP22,12697
evers24_wsa,71,USSTOT22,27734
evers24_wsa,71,WAGDEM22,15467
evers24_wsa,71,WAGREP22,12018
evers24_wsa,71,WAGTOT22,27500
evers24_wsa,71,WSTDEM22,14568
evers24_wsa,71,WSTREP22,12038
evers24_wsa,71,WSTTOT22,27322
evers24_wsa,72,GOVDEM22,10846
evers24_wsa,72,GOVREP22,15845
evers24_wsa,72,GOVTOT22,27140
evers24_wsa,72,USSDEM22,10291
evers24_wsa,72,USSREP22,16785
evers24_wsa,72,USSTOT22,27139
evers24_wsa,72,WAGDEM22,10878
evers24_wsa,72,WAGREP22,16061
evers24_wsa,72,WAGTOT22,26953
evers24_wsa,72,WSTDEM22,10171
evers24_wsa,72,WSTREP22,16049
evers24_wsa,72,WSTTOT22,26980
evers24_wsa,73,GOVDEM22,16067.777829099306
evers24_wsa,73,GOVREP22,9677.244341801386
evers24_wsa,73,GOVTOT22,26015.997228637414
evers24_wsa,73,USSDEM22,15614.818475750577
evers24_wsa,73,USSREP22,10359.184295612009
evers24_wsa,73,USSTOT22,26013.999076212473
evers24_wsa,73,WAGDEM22,15678.808314087759
evers24_wsa,73,WAGREP22,10091.207390300231
evers24_wsa,73,WAGTOT22,25789.013856812933
evers24_wsa,73,WSTDEM22,15366.829561200924
evers24_wsa,73,WSTREP22,9835.226789838338
evers24_wsa,73,WSTTOT22,25779.012009237875
evers24_wsa,74,GOVDEM22,12445
evers24_wsa,74,GOVREP22,17087
evers24_wsa,74,GOVTOT22,29897
evers24_wsa,74,USSDEM22,11925
evers24_wsa,74,USSREP22,17947
evers24_wsa,74,USSTOT22,29899
evers24_wsa,74,WAGDEM22,12159
evers24_wsa,74,WAGREP22,17512
evers24_wsa,74,WAGTOT22,29683
evers24_wsa,74,WSTDEM22,11737
evers24_wsa,74,WSTREP22,17329
evers24_wsa,74,WSTTOT22,29603
evers24_wsa,75,GOVDEM22,10235
evers24_wsa,75,GOVREP22,17146
evers24_wsa,75,GOVTOT22,27794
evers24_wsa,75,USSDEM22,9830
evers24_wsa,75,USSREP22,18006
evers24_wsa,75,USSTOT22,27838
evers24_wsa,75,WAGDEM22,9970
evers24_wsa,75,WAGREP22,17826
evers24_wsa,75,WAGTOT22,27796
evers24_wsa,75,WSTDEM22,9608
evers24_wsa,75,WSTREP22,17422
evers24_wsa,75,WSTTOT22,27698
evers24_wsa,76,GOVDEM22,30882.806237390436
evers24_wsa,76,GOVREP22,2498.130150365753
evers24_wsa,76,GOVTOT22,33539.94363766737
evers24_wsa,76,USSDEM22,30700.602554348716
evers24_wsa,76,USSREP22,2846.501275069704
evers24_wsa,76,USSTOT22,33617.93414123858
evers24_wsa,76,WAGDEM22,30407.02727698025
evers24_wsa,76,WAGREP22,2897.4982885802856
evers24_wsa,76,WAGTOT22,33344.89860996409
evers24_wsa,76,WSTDEM22,29697.147466111983
evers24_wsa,76,WSTREP22,2904.9489271625785
evers24_wsa,76,WSTTOT22,33054.58715337111
evers24_wsa,77,GOVDEM22,24509.451051486587
evers24_wsa,77,GOVREP22,3157.308919506889
evers24_wsa,77,GOVTOT22,27821.95794053662
evers24_wsa,77,USSDEM22,24559.30964467005
evers24_wsa,77,USSREP22,3349.5068890500365
evers24_wsa,77,USSTOT22,27956.98622189993
evers24_wsa,77,WAGDEM22,23826.857142857145
evers24_wsa,77,WAGREP22,3666.874546773024
evers24_wsa,77,WAGTOT22,27525.816533720088
evers24_wsa,77,WSTDEM22,23058.03698332125
evers24_wsa,77,WSTREP22,3906.676577229877
evers24_wsa,77,WSTTOT22,27307.137781000725
evers24_wsa,78,GOVDEM22,25632.337115320646
evers24_wsa,78,GOVREP22,4902.830257962771
evers24_wsa,78,GOVTOT22,30755.960361786958
evers24_wsa,78,USSDEM22,25224.133313286777
evers24_wsa,78,USSREP22,5438.365585549342
evers24_wsa,78,USSTOT22,30719.444818963308
evers24_wsa,78,WAGDEM22,25076.797923649883
evers24_wsa,78,WAGREP22,5414.628027869775
evers24_wsa,78,WAGTOT22,30510.751650562925
evers24_wsa,78,WSTDEM22,24355.64119549525
evers24_wsa,78,WSTREP22,5340.045559810006
evers24_wsa,78,WSTTOT22,30187.760763946048
evers24_wsa,79,GOVDEM22,29290.0577118038
evers24_wsa,79,GOVREP22,3934.916078296364
evers24_wsa,79,GOVTOT22,33398.63083218893
evers24_wsa,79,USSDEM22,28923.804007068054
evers24_wsa,79,USSREP22,4439.0617042259955
evers24_wsa,79,USSTOT22,33422.73469603193
evers24_wsa,79,WAGDEM22,28728.312507845996
evers24_wsa,79,WAGREP22,4493.6847455805655
evers24_wsa,79,WAGTOT22,33238.99804373215
evers24_wsa,79,WSTDEM22,27960.45369294298
evers24_wsa,79,WSTREP22,4483.042192427522
evers24_wsa,79,WSTTOT22,32878.492319009565
evers24_wsa,8,GOVDEM22,6504
evers24_wsa,8,GOVREP22,1414
evers24_wsa,8,GOVTOT22,8010
evers24_wsa,8,USSDEM22,6503
evers24_wsa,8,USSREP22,1569
evers24_wsa,8,USSTOT22,8094
evers24_wsa,8,WAGDEM22,6380
evers24_wsa,8,WAGREP22,1572
evers24_wsa,8,WAGTOT22,7962
evers24_wsa,8,WSTDEM22,6152
evers24_wsa,8,WSTREP22,1525
evers24_wsa,8,WSTTOT22,7839
evers24_wsa,80,GOVDEM22,26802.12932718461
evers24_wsa,80,GOVREP22,7964.3673779733945
evers24_wsa,80,GOVTOT22,35009.56885168884
evers24_wsa,80,USSDEM22,26021.761324860294
evers24_wsa,80,USSREP22,8820.478864794026
evers24_wsa,80,USSTOT22,34927.52399732951
evers24_wsa,80,WAGDEM22,25867.193814598686
evers24_wsa,80,WAGREP22,8838.550238613323
evers24_wsa,80,WAGTOT22,34725.425560061325
evers24_wsa,80,WSTDEM22,24887.23123856387
evers24_wsa,80,WSTREP22,8926.639050986598
evers24_wsa,80,WSTTOT22,34339.59092651204
evers24_wsa,81,GOVDEM22,24529.81296101159
evers24_wsa,81,GOVREP22,9471.716543730243
evers24_wsa,81,GOVTOT22,34289.80031612224
evers24_wsa,81,USSDEM22,23713.434668071655
evers24_wsa,81,USSREP22,10399.45943097998
evers24_wsa,81,USSTOT22,34203.74130663856
evers24_wsa,81,WAGDEM22,23710.49367755532
evers24_wsa,81,WAGREP22,10286.765015806111
evers24_wsa,81,WAGTOT22,34026.57639620653
evers24_wsa,81,WSTDEM22,22795.31506849315
evers24_wsa,81,WSTREP22,10194.31875658588
evers24_wsa,81,WSTTOT22,33609.9167544784
evers24_wsa,82,GOVDEM22,11892.446618050426
evers24_wsa,82,GOVREP22,13629.09906753755
evers24_wsa,82,GOVTOT22,25759.52683131579
evers24_wsa,82,USSDEM22,11303.341487585918
evers24_wsa,82,USSREP22,14307.650218518727
evers24_wsa,82,USSTOT22,25667.06698031643
evers24_wsa,82,WAGDEM22,11384.35473469726
evers24_wsa,82,WAGREP22,14029.90651342962
evers24_wsa,82,WAGTOT22,25431.778909068773
evers24_wsa,82,WSTDEM22,10638.276181287194
evers24_wsa,82,WSTREP22,13888.211173358648
evers24_wsa,82,WSTTOT22,25017.11008657789
evers24_wsa,83,GOVDEM22,13883.608083113077
evers24_wsa,83,GOVREP22,19883.233551466663
evers24_wsa,83,GOVTOT22,34032.0991219393
evers24_wsa,83,USSDEM22,13119.079874498653
evers24_wsa,83,USSREP22,20724.2844917924
evers24_wsa,83,USSTOT22,33921.45879039422
evers24_wsa,83,WAGDEM22,13415.602626721771
evers24_wsa,83,WAGREP22,20194.001139798973
evers24_wsa,83,WAGTOT22,33627.31686867178
evers24_wsa,83,WSTDEM22,12324.55991112178
evers24_wsa,83,WSTREP22,20203.928927872534
evers24_wsa,83,WSTTOT22,33062.131448326676
evers24_wsa,84,GOVDEM22,10194.29578421968
evers24_wsa,84,GOVREP22,22731.02339525125
evers24_wsa,84,GOVTOT22,33193.430162346915
evers24_wsa,84,USSDEM22,9578.660160063602
evers24_wsa,84,USSREP22,23480.94558335592
evers24_wsa,84,USSTOT22,33130.703151522765
evers24_wsa,84,WAGDEM22,9913.081815647589
evers24_wsa,84,WAGREP22,22915.6199656804
evers24_wsa,84,WAGTOT22,32850.965044811994
evers24_wsa,84,WSTDEM22,9038.975023142144
evers24_wsa,84,WSTREP22,22866.498288263316
evers24_wsa,84,WSTTOT22,32473.110922198466
evers24_wsa,85,GOVDEM22,11435.788261515601
evers24_wsa,85,GOVREP22,11153.417533432392
evers24_wsa,85,GOVTOT22,22881.173848439823
evers24_wsa,85,USSDEM22,10985.979197622586
evers24_wsa,85,USSREP22,11785.845468053492
evers24_wsa,85,USSTOT22,22817.82466567608
evers24_wsa,85,WAGDEM22,11367.962852897474
evers24_wsa,85,WAGREP22,11367.81426448737
evers24_wsa,85,WAGTOT22,22744.777117384845
evers24_wsa,85,WSTDEM22,10519.931649331353
evers24_wsa,85,WSTREP22,11395.210995542348
evers24_wsa,85,WSTTOT22,22489.554977711738
evers24_wsa,86,GOVDEM22,10634.211738484399
evers24_wsa,86,GOVREP22,17468.58246656761
evers24_wsa,86,GOVTOT22,28502.826151560177
evers24_wsa,86,USSDEM22,10024.020802377414
evers24_wsa,86,USSREP22,18373.154531946508
evers24_wsa,86,USSTOT22,28449.17533432392
evers24_wsa,86,WAGDEM22,10872.037147102526
evers24_wsa,86,WAGREP22,17370.18573551263
evers24_wsa,86,WAGTOT22,28247.222882615155
evers24_wsa,86,WSTDEM22,9746.068350668647
evers24_wsa,86,WSTREP22,17471.789004457652
evers24_wsa,86,WSTTOT22,28045.445022288262
evers24_wsa,87,GOVDEM22,10992
evers24_wsa,87,GOVREP22,17873
evers24_wsa,87,GOVTOT22,29194
evers24_wsa,87,USSDEM22,10466
evers24_wsa,87,USSREP22,18610
evers24_wsa,87,USSTOT22,29111
evers24_wsa,87,WAGDEM22,11150
evers24_wsa,87,WAGREP22,17860
evers24_wsa,87,WAGTOT22,29018
evers24_wsa,87,WSTDEM22,10134
evers24_wsa,87,WSTREP22,17945
evers24_wsa,87,WSTTOT22,28754
evers24_wsa,88,GOVDEM22,13768.163954268488
evers24_wsa,88,GOVREP22,12799.813721641092
evers24_wsa,88,GOVTOT22,26847.758301521008
evers24_wsa,88,USSDEM22,13128.384451809756
evers24_wsa,88,USSREP22,13594.748184757345
evers24_wsa,88,USSTOT22,26782.56835687838
evers24_wsa,88,WAGDEM22,13587.45643670915
evers24_wsa,88,WAGREP22,13020.052965564359
evers24_wsa,88,WAGTOT22,26627.682793719483
evers24_wsa,88,WSTDEM22,12542.972256748604
evers24_wsa,88,WSTREP22,13217.728243033354
evers24_wsa,88,WSTTOT22,26374.486708833036
evers24_wsa,89,GOVDEM22,12074.63588835614
evers24_wsa,89,GOVREP22,10669.00620963255
evers24_wsa,89,GOVTOT22,23085.565205574996
evers24_wsa,89,USSDEM22,11578.106661338883
evers24_wsa,89,USSREP22,11375.994626087546
evers24_wsa,89,USSTOT22,23012.361936324807
evers24_wsa,89,WAGDEM22,11945.034980789653
evers24_wsa,89,WAGREP22,10946.880954979642
evers24_wsa,89,WAGTOT22,22906.56537954052
evers24_wsa,89,WSTDEM22,11046.51660422781
evers24_wsa,89,WSTREP22,10923.399425889222
evers24_wsa,89,WSTTOT22,22636.54218114654
evers24_wsa,9,GOVDEM22,9038
evers24_wsa,9,GOVREP22,3184
evers24_wsa,9,GOVTOT22,12362
evers24_wsa,9,USSDEM22,8934
evers24_wsa,9,USSREP22,3496
evers24_wsa,9,USSTOT22,12474
evers24_wsa,9,WAGDEM22,8869
evers24_wsa,9,WAGREP22,3385
evers24_wsa,9,WAGTOT22,12270
evers24_wsa,9,WSTDEM22,8533
evers24_wsa,9,WSTREP22,3244
evers24_wsa,9,WSTTOT22,12080
evers24_wsa,90,GOVDEM22,10454.370507144138
evers24_wsa,90,GOVREP22,7818.215243032326
evers24_wsa,90,GOVTOT22,18499.977815999122
evers24_wsa,90,USSDEM22,10121.536523183244
evers24_wsa,90,USSREP22,8268.866492752632
evers24_wsa,90,USSTOT22,18439.634051608555
evers24_wsa,90,WAGDEM22,10263.495484680683
evers24_wsa,90,WAGREP22,8029.318709077576
evers24_wsa,90,WAGTOT22,18320.148552888677
evers24_wsa,90,WSTDEM22,9591.341349859322
evers24_wsa,90,WSTREP22,8004.073636282574
evers24_wsa,90,WSTTOT22,18103.325875703522
evers24_wsa,91,GOVDEM22,14913.673929388151
evers24_wsa,91,GOVREP22,11702.111751104543
evers24_wsa,91,GOVTOT22,26947.898348326697
evers24_wsa,91,USSDEM22,13967.089691071631
evers24_wsa,91,USSREP22,12537.071475544462
evers24_wsa,91,USSTOT22,26572.095694793086
evers24_wsa,91,WAGDEM22,14844.185044101801
evers24_wsa,91,WAGREP22,11876.150465320003
evers24_wsa,91,WAGTOT22,26740.71484675158
evers24_wsa,91,WSTDEM22,13803.181244215319
evers24_wsa,91,WSTREP22,11967.266853303694
evers24_wsa,91,WSTTOT22,26520.61239514894
evers24_wsa,92,GOVDEM22,11859.576252110299
evers24_wsa,92,GOVREP22,11830.947101857062
evers24_wsa,92,GOVTOT22,24007.082723691616
evers24_wsa,92,USSDEM22,11189.256049521666
evers24_wsa,92,USSREP22,12573.092853123242
evers24_wsa,92,USSTOT22,23791.532357906584
evers24_wsa,92,WAGDEM22,11884.860438942038
evers24_wsa,92,WAGREP22,11972.213280810354
evers24_wsa,92,WAGTOT22,23865.16544738323
evers24_wsa,92,WSTDEM22,10992.880135059087
evers24_wsa,92,WSTREP22,12033.772650534609
evers24_wsa,92,WSTTOT22,23643.33089476646
evers24_wsa,93,GOVDEM22,15592.32607061185
evers24_wsa,93,GOVREP22,11610.888248895459
evers24_wsa,93,GOVTOT22,27503.101651673307
evers24_wsa,93,USSDEM22,14835.91030892837
evers24_wsa,93,USSREP22,12370.92852445554
evers24_wsa,93,USSTOT22,27257.904305206917
evers24_wsa,93,WAGDEM22,15491.814955898199
evers24_wsa,93,WAGREP22,11805.84953468
evers24_wsa,93,WAGTOT22,27311.285153248424
evers24_wsa,93,WSTDEM22,14483.818755784681
evers24_wsa,93,WSTREP22,11931.733146696308
evers24_wsa,93,WSTTOT22,27101.38760485106
evers24_wsa,94,GOVDEM22,14196.988401573317
evers24_wsa,94,GOVREP22,13116.287998840015
evers24_wsa,94,GOVTOT22,27657.527239598545
evers24_wsa,94,USSDEM22,13413.707491575828
evers24_wsa,94,USSREP22,14249.29509464328
evers24_wsa,94,USSTOT22,27711.773668874594
evers24_wsa,94,WAGDEM22,14111.954941613934
evers24_wsa,94,WAGREP22,13353.508430642147
evers24_wsa,94,WAGTOT22,27479.471013252114
evers24_wsa,94,WSTDEM22,12897.761687895862
evers24_wsa,94,WSTREP22,13596.93505370899
evers24_wsa,94,WSTTOT22,27206.07761821034
evers24_wsa,95,GOVDEM22,13890.868049500934
evers24_wsa,95,GOVREP22,10670.148993256167
evers24_wsa,95,GOVTOT22,24888.27332814052
evers24_wsa,95,USSDEM22,13371.886018387437
evers24_wsa,95,USSREP22,11469.39676776349
evers24_wsa,95,USSTOT22,24894.52511772231
evers24_wsa,95,WAGDEM22,13779.04194138729
evers24_wsa,95,WAGREP22,10841.306887180408
evers24_wsa,95,WAGTOT22,24634.469986413922
evers24_wsa,95,WSTDEM22,12748.424886745128
evers24_wsa,95,WSTREP22,10987.365068744533
evers24_wsa,95,WSTTOT22,24390.575393033123
evers24_wsa,96,GOVDEM22,15100.14354892575
evers24_wsa,96,GOVREP22,10897.563007903818
evers24_wsa,96,GOVTOT22,26366.19943226094
evers24_wsa,96,USSDEM22,14329.406490036736
evers24_wsa,96,USSREP22,11956.308137593232
evers24_wsa,96,USSTOT22,26338.701213403096
evers24_wsa,96,WAGDEM22,15074.003116998776
evers24_wsa,96,WAGREP22,11063.184682177447
evers24_wsa,96,WAGTOT22,26156.059000333964
evers24_wsa,96,WSTDEM22,13899.813425359012
evers24_wsa,96,WSTREP22,11209.699877546476
evers24_wsa,96,WSTTOT22,25892.34698875654
evers24_wsa,97,GOVDEM22,11629.344339622641
evers24_wsa,97,GOVREP22,23583.084905660377
evers24_wsa,97,GOVTOT22,35510.00943396227
evers24_wsa,97,USSDEM22,10927.033018867925
evers24_wsa,97,USSREP22,24449.396226415094
evers24_wsa,97,USSTOT22,35448.01886792453
evers24_wsa,97,WAGDEM22,11170.41037735849
evers24_wsa,97,WAGREP22,23938.433962264153
evers24_wsa,97,WAGTOT22,35125.64150943396
evers24_wsa,97,WSTDEM22,10155.674528301886
evers24_wsa,97,WSTREP22,23771.86320754717
evers24_wsa,97,WSTTOT22,34560.27358490566
evers24_wsa,98,GOVDEM22,10559.484960640277
evers24_wsa,98,GOVREP22,22965.67094394449
evers24_wsa,98,GOVTOT22,33770.33519329163
evers24_wsa,98,USSDEM22,9927.714155096724
evers24_wsa,98,USSREP22,23745.214865888865
evers24_wsa,98,USSTOT22,33706.92902098559
evers24_wsa,98,WAGDEM22,10191.00869859282
evers24_wsa,98,WAGREP22,23258.89876691654
evers24_wsa,98,WAGTOT22,33455.90746550936
evers24_wsa,98,WSTDEM22,9261.573718851962
evers24_wsa,98,WSTREP22,23176.477539594565
evers24_wsa,98,WSTTOT22,32992.146153894326
evers24_wsa,99,GOVDEM22,11216
evers24_wsa,99,GOVREP22,22171
evers24_wsa,99,GOVTOT22,33663
evers24_wsa,99,USSDEM22,10562
